Date,XLE,XLK
2020-06-25,30.653621673583984,99.3132553100586
2020-06-26,29.591842651367188,97.35729217529297
2020-06-29,29.98899269104004,98.42156982421875
2020-06-30,30.67793083190918,100.18577575683594
2020-07-01,29.932262420654297,100.34876251220703
2020-07-02,30.26457405090332,100.93363952636719
2020-07-06,30.353740692138672,102.69786071777344
2020-07-07,29.38922119140625,101.62397766113281
2020-07-08,29.364900588989258,103.28271484375
2020-07-09,27.914081573486328,103.65665435791016
2020-07-10,28.805648803710938,103.62789916992188
2020-07-13,28.651647567749023,101.48014831542969
2020-07-14,29.656688690185547,102.64989471435547
2020-07-15,30.297000885009766,103.2060317993164
2020-07-16,30.15920066833496,101.93082427978516
2020-07-17,29.73773765563965,102.42938995361328
2020-07-20,29.243328094482422,105.04692077636719
2020-07-21,31.0102481842041,103.99223327636719
2020-07-22,30.62931251525879,104.82640075683594
2020-07-23,30.572561264038086,102.10337829589844
2020-07-24,30.402360916137695,100.86650085449219
2020-07-27,30.43477439880371,102.45813751220703
2020-07-28,29.916053771972656,101.25963592529297
2020-07-29,30.540151596069336,102.72661590576172
2020-07-30,29.340591430664062,103.30189514160156
2020-07-31,29.202802658081055,105.8810806274414
2020-08-03,29.30816650390625,108.48905944824219
2020-08-04,30.021411895751953,108.76708984375
2020-08-05,30.337526321411133,109.1697998046875
2020-08-06,30.0943660736084,110.7038803100586
2020-08-07,30.134891510009766,109.05473327636719
2020-08-10,31.066984176635742,108.7479248046875
2020-08-11,30.961620330810547,106.79196166992188
2020-08-12,31.26961898803711,109.21772766113281
2020-08-13,30.66172981262207,109.26568603515625
2020-08-14,30.953514099121094,109.18898010253906
2020-08-17,30.77519416809082,109.91766357421875
2020-08-18,30.386157989501953,110.3299560546875
2020-08-19,30.037630081176758,110.19573211669922
2020-08-20,29.38922119140625,111.6626968383789
2020-08-21,29.202802658081055,113.08172607421875
2020-08-24,30.005210876464844,114.0597152709961
2020-08-25,29.583738327026367,114.63500213623047
2020-08-26,28.95964813232422,116.96491241455078
2020-08-27,29.016382217407227,117.060791015625
2020-08-28,29.535104751586914,118.08670043945312
2020-08-31,28.894805908203125,118.46063995361328
2020-09-01,28.70028305053711,120.72344207763672
2020-09-02,28.5625,121.79729461669922
2020-09-03,28.35175895690918,114.85552215576172
2020-09-04,28.262605667114258,113.25431060791016
2020-09-08,27.233253479003906,108.1343002319336
2020-09-09,27.4196720123291,111.6626968383789
2020-09-10,26.414636611938477,109.14102935791016
2020-09-11,26.43895149230957,108.30687713623047
2020-09-14,26.641582489013672,110.57923889160156
2020-09-15,26.447057723999023,111.67230224609375
2020-09-16,27.508827209472656,109.9464340209961
2020-09-17,27.549352645874023,109.03555297851562
2020-09-18,27.241357803344727,107.15631103515625
2020-09-21,26.338420867919922,108.04707336425781
2020-09-22,26.06654930114746,109.75755310058594
2020-09-23,24.88844871520996,106.33663177490234
2020-09-24,24.880207061767578,106.93238830566406
2020-09-25,24.863733291625977,109.48846435546875
2020-09-28,25.44866371154785,111.58332061767578
2020-09-29,24.748394012451172,111.20854949951172
2020-09-30,24.674253463745117,112.14065551757812
2020-10-01,23.91630744934082,113.32258605957031
2020-10-02,24.146984100341797,110.44942474365234
2020-10-05,24.871973037719727,112.87094116210938
2020-10-06,24.50123405456543,111.12206268310547
2020-10-07,24.847257614135742,113.15924072265625
2020-10-08,25.77820587158203,113.74539947509766
2020-10-09,25.36627960205078,115.48468780517578
2020-10-12,25.432188034057617,118.63655853271484
2020-10-13,25.036741256713867,117.87743377685547
2020-10-14,25.143842697143555,117.2528076171875
2020-10-15,25.44866371154785,116.72428894042969
2020-10-16,24.871973037719727,116.38797760009766
2020-10-19,24.344703674316406,114.25469970703125
2020-10-20,24.633054733276367,114.64866638183594
2020-10-21,24.163463592529297,114.47570037841797
2020-10-22,25.160320281982422,113.93758392333984
2020-10-23,25.036741256713867,113.81267547607422
2020-10-26,24.13874626159668,111.34306335449219
2020-10-27,23.825685501098633,111.90042114257812
2020-10-28,22.82883071899414,107.1534423828125
2020-10-29,23.529102325439453,108.94074249267578
2020-10-30,23.660911560058594,106.52882385253906
2020-11-02,24.46828842163086,106.7978744506836
2020-11-03,24.328235626220703,108.68128967285156
2020-11-04,24.361188888549805,112.90939331054688
2020-11-05,24.361188888549805,116.41679382324219
2020-11-06,23.833919525146484,116.82998657226562
2020-11-09,27.236417770385742,115.98436737060547
2020-11-10,28.117931365966797,113.82228088378906
2020-11-11,27.829587936401367,116.52249908447266
2020-11-12,26.93159294128418,115.48468780517578
2020-11-13,27.911970138549805,116.46483612060547
2020-11-16,29.749155044555664,117.58912658691406
2020-11-17,30.053970336914062,116.9356918334961
2020-11-18,29.180688858032227,115.6865005493164
2020-11-19,29.65852928161621,116.61859130859375
2020-11-20,29.50200080871582,115.41741180419922
2020-11-23,31.586334228515625,115.38860321044922
2020-11-24,33.20930862426758,116.99335479736328
2020-11-25,32.43489456176758,117.24319458007812
2020-11-27,32.05592727661133,117.86781311035156
2020-11-30,30.284648895263672,118.65576171875
2020-12-01,30.424705505371094,120.17401885986328
2020-12-02,31.413328170776367,119.991455078125
