regime,sigma,mean,std,skew,kurt
volatile,0.4,95.84463044573498,11.240601833287947,-0.44570123870621425,-0.19162133854439434
volatile,0.4,98.35108731037293,14.148248760429716,0.09125975702470389,-0.43739346997773687
volatile,0.4,103.36743389777104,10.239959656016001,0.25651558597678265,0.035400835857959834
calm,0.1,106.90171277803198,6.407236674254526,0.31821076036184404,-1.3473220624170545
stochastic,0.38340014978214726,94.42440904078022,11.180254080783662,-0.1477538339836616,-0.820200269129872
stochastic,0.46663721489346704,79.52517660113942,11.749381995078675,-0.037320622009853886,-0.5106626325972914
stochastic,0.2642936254664162,82.65130908966813,6.672622968082691,-0.09883383637005813,-0.15692114378887734
stochastic,0.45453950088059575,120.56088809927415,21.56575194615471,0.00847904696994321,-1.418943042654292
stochastic,0.4946718841738514,115.75778782670541,14.114998891797827,-0.08365958067545805,-1.0686857068372804
volatile,0.4,173.68674315454408,38.86156630941243,0.1268001828451177,-0.7993775080046674
volatile,0.4,142.74888346153273,19.41168576510717,-0.03143505066416355,-0.8319022931606037
calm,0.1,103.58642082511173,2.766596477620728,0.23739248871322866,-1.0363029023669252
volatile,0.4,93.0252379521556,7.217387218867474,0.3301300658691221,-0.3837883269718425
stochastic,0.48208023656940463,119.93509284466016,19.397055661464357,0.017672788415283573,-1.0206890964416107
volatile,0.4,84.24325393528895,11.68238363694733,0.04299907680738047,-0.9576528892199856
volatile,0.4,76.71467864894761,20.25611438640164,0.5625153571810013,-0.9030262745939894
calm,0.1,98.84325035481372,2.7616141480722676,0.5234569678260111,-0.7769528527189773
volatile,0.4,101.55875005668707,13.483753694277118,-0.28393506772694577,-0.6797562994962201
calm,0.1,103.73386876572087,3.8488012160253233,0.0321386919230241,-1.4078171213941242
stochastic,0.22937042755145703,93.29226994380232,4.53595891873322,-0.47873410318818366,-0.6961445989784281
volatile,0.4,78.40167900853005,11.340512631744476,0.5936439643816972,-0.5378965034716656
volatile,0.4,99.70886764661459,8.793997016393249,0.40276687021293606,-0.45248205029900435
stochastic,0.3901162555574562,70.62822833020756,14.164804714555007,0.5253385435999993,-0.006750936098255611
stochastic,0.45516706724440603,87.21659008804656,10.736259942742382,0.009817275974028199,-1.091408747192954
stochastic,0.4979229499904345,106.57496937424216,12.951423331831537,0.029329260902755675,-1.1256390842179922
stochastic,0.2917079969582236,113.37126658486785,6.589215628078168,-0.16973322075403405,0.04908717359106918
stochastic,0.41644177687776507,111.80528037860248,12.550998923149784,0.31146920804946654,-0.7250348573658205
calm,0.1,97.03376459494191,2.7593165021158974,0.26890246511546495,-0.9689048915992826
calm,0.1,93.71020348223614,2.938068681501414,0.4891995589282946,-0.2597337548472729
calm,0.1,111.89689634582705,5.20286066037114,-0.16799290184493681,-0.8303766830051669
volatile,0.4,115.81409359847916,22.493705376888283,0.786152458386754,-0.5430015126324368
stochastic,0.21536451431626913,104.39779753748908,4.280804206543418,0.4439910380741767,-0.022118134074628593
calm,0.1,107.66196598973698,3.5217564598472215,-0.2410471620443449,-0.729888506179643
calm,0.1,101.2897015567666,3.6892430270715995,0.7672055076901102,-0.3104452155780386
volatile,0.4,92.98776487814122,9.72652030474494,0.09024895663048343,-0.8205445059352208
calm,0.1,99.60497254037024,5.344932475177771,0.050326881197781934,-1.4538658955444335
volatile,0.4,83.97672102189706,12.271523879049647,-0.7076889857287036,-0.2415004023480023
volatile,0.4,110.56533378908863,9.311795013714262,-0.2418762339137446,0.6510074237319592
volatile,0.4,66.50794761256,9.871995180814173,1.3625265709850671,2.464130400682312
calm,0.1,95.90366536958444,2.496758344087762,-0.3381483628762092,0.04971826198305562
volatile,0.4,78.8600944511192,14.069900632199946,-0.004740890418441741,-0.6887702921989214
volatile,0.4,116.56039633942872,9.51529768280081,-0.2478025293558424,-0.6669375592242806
stochastic,0.5999022010415853,95.6880951141839,20.47567916468603,-0.029263120198196924,-1.127221954497181
stochastic,0.24571397635751113,94.60034864108465,7.339757997922806,-0.1217744186593102,-0.33322793346203783
volatile,0.4,113.6868346060846,13.711122621590839,-0.11647189929874743,-0.62963925483111
stochastic,0.5762715438829007,110.14605946010032,17.11373087942719,0.15685028367578796,-0.98407766807511
volatile,0.4,78.59551074387981,23.911035786047886,0.3118689681532323,-1.5660851209582574
stochastic,0.3622831523217656,95.30110122863705,6.493924017165756,-0.7710603824334109,0.14720371495066775
stochastic,0.2770819454496713,105.74562024778358,7.5987029903689685,0.6795723536524118,0.26020841896623637
calm,0.1,102.74546851486042,3.220573855116235,0.05135454966269926,-0.9346808581351609
stochastic,0.5847441029811771,114.23358400417,22.76133006231628,0.36814544024965684,-0.9065695071843853
volatile,0.4,103.26476972172661,9.374692517735541,0.38736175089119884,-0.8160309906032275
calm,0.1,104.55352551899145,3.434565944076102,0.07807240601619524,-0.5663545183919156
stochastic,0.5542723806896288,92.28874034722595,12.022703732834957,-0.7201592500185455,-0.040445926160072254
stochastic,0.48497675754848985,81.3414955293619,17.776452967738592,0.3298721334798629,-0.845634824890396
calm,0.1,107.7704921125077,4.0714921977679515,0.20948668616848934,-0.575243540704252
calm,0.1,103.27712100625,4.7339790522617875,-0.8341279110661344,-0.8793978795245891
volatile,0.4,178.44235168537998,34.959920062470665,-0.00239713893757524,-0.8013857333690102
volatile,0.4,104.0779798238924,14.427267814836695,0.13577255329637875,-0.2970845750951794
stochastic,0.5974017496391664,128.77556084671556,16.59782357118434,0.4687630064073382,-0.06843455264651643
stochastic,0.2231875991848908,89.98730421556574,6.75066962770403,-0.4463344929753965,-0.6293202150972936
calm,0.1,99.50150632888896,3.880578651572595,-0.4782412376282123,-0.940034232920385
stochastic,0.4583569450150319,64.22207816953805,11.894624935607137,1.6865334782961854,2.203427110637599
calm,0.1,114.94703799965727,7.6282981911298995,-0.10098939171222603,-1.3696093848199253
stochastic,0.5635914561428397,124.35201440198007,19.006872102700566,0.5720067980797099,-0.426226152117839
stochastic,0.49348619627498774,78.67839215609608,15.321015788868376,0.6620231289034463,-0.5342078335757283
stochastic,0.2029969158329319,88.56632662496219,7.518097407253784,-0.40684931240336353,-0.9836807363721913
calm,0.1,93.52792439701197,2.2343470952230096,0.6335125408174956,0.823489760476674
volatile,0.4,89.45417542244675,9.701118740494906,0.2079926095352397,-0.4418730691148238
volatile,0.4,104.7147045764964,10.858588051145924,-0.30110346876477545,-0.093422242014499
calm,0.1,95.99406024904238,2.983074483327034,-0.6760614440796374,-0.10514783250857374
calm,0.1,103.02594252086895,3.797618615989256,0.4345217132695062,-0.9130940374624967
calm,0.1,101.99332414096988,4.88058472181656,-0.7564491404132364,-0.07590280725997589
volatile,0.4,136.38304556480418,18.082559887810287,-0.15841412686868472,-0.8148432460451454
calm,0.1,114.4349421459799,6.693087415959098,-0.7405108307068861,-0.439430134485959
calm,0.1,103.26903243463111,1.7884523427479937,-0.10131641340810092,-0.8722426176914739
calm,0.1,102.32915865406237,3.098288569946865,0.48139252207265,-0.898581757507507
volatile,0.4,152.50054962834395,31.513240997585996,-0.1570755645686389,-1.2295596518710938
calm,0.1,104.54151567006085,4.501275391286347,-0.2522088155924872,-1.1613855188382531
stochastic,0.25199694793245736,73.01155283133907,15.60372552248306,0.8210037628081235,-0.9438580224394673
calm,0.1,102.88858162737847,2.619892808880912,-0.19102196641213637,-0.12818650647416163
calm,0.1,98.29897373396581,2.2019532642200654,-0.39922854065621743,-0.9403961619330796
volatile,0.4,142.5442985145308,25.44461657207226,0.13284108949405254,-1.379051025833951
stochastic,0.3528509753889283,98.67260479069188,9.93302552379528,0.1719884741723956,-1.4278998081236465
volatile,0.4,90.90907076927455,10.786198603174451,0.004710655411095569,-1.032612643146119
volatile,0.4,99.61087518763279,8.39750103129639,0.2055453661860824,-0.6817924151390313
volatile,0.4,116.87971495662313,15.81526719224307,0.42027016619241897,-0.6974568150137821
volatile,0.4,102.45331493393194,12.027968744737795,0.29667789705746517,-0.05370999636554874
calm,0.1,95.51142949366277,3.806917852846274,0.3917241263136313,-0.9279205796592129
volatile,0.4,126.10272678825324,11.414346563026069,0.2391242533418471,-0.2601942955306007
stochastic,0.5407554567460222,122.76782957140367,32.08011417307343,-0.04937289003173487,-1.1293513219583151
volatile,0.4,108.56430392632822,15.725063933416008,0.897000743500617,0.006962366072752246
calm,0.1,100.08532088734654,3.266952453273252,0.8794543868651241,0.09305776535327404
calm,0.1,104.06938665460505,4.145829030816282,-0.27929231991911735,-1.2075487443522872
volatile,0.4,67.89219052333797,13.888839346636408,0.8351711557981225,-0.3648978460277301
calm,0.1,101.66946881193549,1.5163226247479964,-0.3908984758575522,-0.21694524424425898
calm,0.1,97.04438226627823,1.9365709148157235,-0.42288939068567516,-0.4415258570383389
stochastic,0.4231748962651972,88.36928712404566,19.45962128850977,-0.09885509953106397,-1.2430170780571805
calm,0.1,103.29855923895711,2.565764538704542,-0.041720081587083964,-0.8865467666079558
stochastic,0.4067562775545496,89.8085037534759,16.929950142528877,0.19881391083565206,-1.0058749299275735
calm,0.1,108.86550254784838,2.9737677787707453,-0.19439133000116524,-0.3310596863444619
stochastic,0.4709265973128434,69.68931648362155,9.731767318564719,0.46676523337355985,0.3253509613575267
volatile,0.4,100.66776701681037,12.37926108995551,0.7799326924068382,-0.4665577796400586
stochastic,0.20227777526118051,109.14593598304228,7.770920331589705,0.14697759499476423,-0.8308180776845555
volatile,0.4,136.19915011132153,16.702707501563093,-0.03985475997383238,-0.6373990945446812
volatile,0.4,176.32561800197064,44.704086822782834,1.188556641659279,1.1294012474853607
volatile,0.4,124.25870494062782,28.73813973611805,1.2574624531569163,0.3591624642968192
calm,0.1,104.37601235829248,2.3369612049642647,0.3651238643588906,-0.5327722345418406
calm,0.1,99.92333507109025,4.522724829047859,-0.254817289334664,-0.8691942137920763
stochastic,0.3965398358512212,70.86728347428493,22.949378781930005,0.09615017472339034,-1.3992275146509896
stochastic,0.43960235011826254,95.70860596587602,13.175032333021804,0.1068530077020429,-1.0694546150219726
calm,0.1,97.10871302954402,4.152199746844261,-0.025077999000708753,-0.8745100020338255
stochastic,0.4466818151657671,118.95779290390011,17.654322164535614,0.5355640857252371,-0.36856476293974394
stochastic,0.2292114311438007,103.210894639504,7.670164101575799,-0.05821916825057162,-0.7450536534949177
calm,0.1,102.67426897015798,6.101536170587383,1.0325968388433364,0.28165731463818444
calm,0.1,93.31123828801948,4.622589545613013,0.3022077409690932,-1.200711220661527
stochastic,0.3578281640362012,78.69044658618404,20.51144690966336,0.08051282678635723,-1.1921439402916194
stochastic,0.3919555589443652,104.45504729578934,13.414882296672623,0.6519408223627707,-0.2659365349685525
volatile,0.4,144.00611364573177,29.895404121434815,0.5755679265664077,-0.4117782486134711
volatile,0.4,93.28007938258388,8.418180574407083,-0.10333838649899002,-0.6035954896150346
volatile,0.4,105.33330767085407,10.279134746394291,0.6295605233247518,-0.5294654194973618
stochastic,0.5172284154191373,305.1537534319863,169.7639158043487,0.31244936872507323,-1.3400034899891835
calm,0.1,100.06135649716117,2.1058769210171255,-0.03841738575146947,-0.3246542641827377
volatile,0.4,72.45591103905879,7.31813404957373,-0.07042257377458769,0.3620970128589902
volatile,0.4,76.63453302411317,13.93406575764819,1.6610883699555228,2.5391714084710815
stochastic,0.4258885519213955,112.2088017681144,15.683085281516325,0.43396492572438555,-0.5873452907899135
calm,0.1,99.8322545411613,2.1969187094907943,0.2457411984193969,-0.5358331306818767
stochastic,0.4515997686738917,152.20983706401296,39.05197784860229,-0.3491265548042317,-1.4452044681680452
stochastic,0.4966112639976095,69.27978574814121,18.853108000930174,0.5972775106659762,-0.4858220718499213
stochastic,0.22230781361554472,113.66737817505889,8.635830631765044,0.542302855391224,-1.0188480193899445
calm,0.1,97.85225935104586,2.4529183789710576,-0.02397820108706593,-0.8451740611039633
calm,0.1,104.34903953673691,2.798523886692883,-0.6756531569932719,-0.48929264119597127
stochastic,0.2791075413549494,101.18698690972751,11.734469944550652,0.40147928747377803,-1.0643782561926267
volatile,0.4,64.78408348621716,10.969070379285816,0.9758577367524619,1.8610740440596638
calm,0.1,104.41092092930086,3.163768451350145,-0.13140080709449217,-0.1677837268147635
volatile,0.4,127.06149378824048,12.357910715244815,-0.13743858979523713,-0.7675446092070226
calm,0.1,99.92297849994387,2.6947682212648765,0.7399433600256103,0.4187663846328036
volatile,0.4,94.06322414530122,9.345422141755497,-0.23944498121838262,-0.7922534564044574
calm,0.1,105.10400156743599,2.5676095571817408,-0.08161895037076908,-0.8696762598658565
stochastic,0.5099023924593591,133.28073360389595,15.380416437375207,0.6070444330462017,-0.20308510774840105
calm,0.1,103.29021216369837,5.24449131665484,-0.12303764830660617,-0.22597599391608192
calm,0.1,102.6960371016281,4.422016273832306,0.4073303591008447,-0.7897780119951832
calm,0.1,102.39721872864176,3.708198067267638,0.45923451510311486,-0.7688036291342706
calm,0.1,101.92109546956542,3.6857461077914735,0.6474592039658235,-0.6769548882500049
calm,0.1,112.08358447643278,6.826692984218433,-0.3800005138708095,-1.2108175254322717
calm,0.1,104.83182564089302,4.000972775259516,0.08919530855330679,-1.409603397635352
calm,0.1,103.51477508679226,2.9721018925694294,0.016783816595350314,-0.7496433885629497
stochastic,0.28789176683901724,87.99482861923727,8.439439664009234,0.7575065809575007,0.018691706529779584
stochastic,0.30735343957942524,60.05542299161682,17.383297720052024,0.6010394277303818,-0.9285287445308663
volatile,0.4,68.9449146364164,16.64855664320041,0.9185360068789191,-0.5088051656979102
volatile,0.4,94.31525604186535,6.953094122267746,-0.4521660866776301,-0.2526077738008814
stochastic,0.46080680434546484,124.75784142321969,17.272306869823552,0.27029910592965206,-0.7095493247516451
calm,0.1,103.87500233091245,7.97117127675038,0.29111804272980835,-1.4636452305723633
calm,0.1,100.9872439232939,2.864640187284672,-0.0092335890909772,-0.9353390354339344
stochastic,0.35485356062675294,109.92391967680172,10.646946297617406,0.1613925601333162,-1.1991353561907818
stochastic,0.5399127744256169,112.75192884357331,16.19884994677448,-0.15611225903435147,-0.8926003145649668
stochastic,0.3720493007400184,117.00978820324491,23.12500360081563,0.17809593957344358,-1.5785224623737708
calm,0.1,104.83815213854756,4.915083853915158,0.7077272423325827,-0.5327619700633903
stochastic,0.28655472842756324,103.95231877079816,9.324380823729912,0.5442577212072063,-0.4951485267272031
calm,0.1,102.40807290194806,3.253702701162063,0.5096318652626803,-0.7541264673770605
calm,0.1,104.75459878513949,6.643014429946285,1.1671915881844936,-0.059976433801340434
calm,0.1,95.17743725893703,2.2096896791459475,-0.02788056457922475,-0.4734005979632028
stochastic,0.22782319174171617,85.42613522766177,10.306315615087449,0.3948091293387003,-0.5571929289464799
calm,0.1,115.27717193915277,8.725866325992218,-0.07792511791209208,-1.5073313512167947
calm,0.1,105.6748581175333,3.96986728502843,-0.06845697361505665,-0.7935898829314536
calm,0.1,93.92787779084706,4.436544559550726,-0.35260177152364636,-0.9826339086588294
volatile,0.4,85.51640164911969,14.873959041619838,0.06451021210438045,-1.3661170606138715
volatile,0.4,109.67681416044708,17.391175583712922,0.5431958728397819,-0.19861711949402538
volatile,0.4,93.79524741615958,8.711946345821994,-0.09067249748399926,-0.9854529343087401
stochastic,0.3734066790677959,129.74280069187768,18.10825494132446,0.5087643662623571,-0.9538553606200519
calm,0.1,108.71689872706837,3.8660634566995635,-1.4138996583568992,1.3022006287961148
volatile,0.4,81.74646117444264,12.207334817858053,0.3587899131953147,-1.2210235818599138
calm,0.1,101.07275706742243,2.9140925161910385,-0.14901303985874442,-1.025454160397596
volatile,0.4,80.14511665493923,9.885103580532943,0.20762393247991864,-0.6734559142798244
calm,0.1,92.93812074740437,3.0488127464246224,-0.21710065038471396,-0.848528221319504
